CustomerID,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,GeographyKey,DemographicsKey,ContractKey
4957-TIALW,15,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,65.6,1010.0,No,0,28,2976,N/A,1336,9,12
2054-PJOCK,60,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,80.55,4847.05,No,0,52,4159,N/A,1337,9,12
9150-HEPMB,56,Yes,No,DSL,Yes,No,Yes,No,No,No,52.7,3019.7,No,0,63,4753,N/A,839,1,15
9030-QGZNL,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.85,161.65,No,0,23,4249,N/A,840,9,11
3126-WQMGH,49,Yes,Yes,DSL,No,No,No,No,No,No,52.15,2583.75,No,0,40,5224,N/A,149,5,7
7176-WRTNX,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,114.95,7711.25,No,0,26,4511,N/A,1338,1,8
5732-IKGQH,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,104.45,5481.25,No,0,78,5490,N/A,841,13,9
9239-GZHZE,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,113.65,8124.2,No,0,79,6469,N/A,842,5,17
7205-BAIAD,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.6,827.3,No,0,27,3091,N/A,1339,9,8
0093-EXYQL,40,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,91.55,3673.6,No,0,59,5742,N/A,843,14,2
8064-RAVOH,1,Yes,No,DSL,No,No,Yes,No,No,No,49.85,49.85,No,0,49,5323,N/A,844,4,2
0219-QAERP,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.8,576.65,No,0,74,4006,N/A,1340,8,12
9168-INPSZ,44,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,104.15,4495.65,No,0,32,2944,N/A,152,15,6
0015-UOCOJ,7,Yes,No,DSL,Yes,No,No,No,No,No,48.2,340.35,No,0,34,5525,N/A,1341,14,2
5334-AFQJB,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.1,1789.9,No,0,74,5751,N/A,1050,6,17
2754-SDJRD,8,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,100.15,908.55,No,0,42,5157,N/A,845,14,7
8963-JLGJT,3,Yes,No,DSL,Yes,No,Yes,No,No,No,55.9,157.55,No,0,36,4648,N/A,1051,4,5
1465-LNTLJ,8,Yes,No,DSL,No,No,Yes,Yes,No,Yes,64.4,581.7,No,0,78,4537,N/A,1342,13,7
2135-DQWAQ,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,85.3,420.45,No,0,67,2689,N/A,1343,9,1
4056-QHXHZ,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,107.45,7576.7,No,0,28,5246,N/A,1344,3,11
7401-JIXNM,54,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,91.3,4965.0,No,0,27,5907,N/A,1345,5,22
9339-FIIJL,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,85.95,6151.9,No,0,62,6450,N/A,158,8,21
4706-DGAHW,1,Yes,No,DSL,No,No,No,No,No,No,45.2,45.2,No,0,44,4576,N/A,1052,6,6
6670-MFRPK,69,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,79.2,5420.65,No,0,63,4072,N/A,161,7,17
6177-PEVRA,48,Yes,No,DSL,Yes,Yes,No,No,No,No,55.5,2627.35,No,0,48,4975,N/A,1053,9,22
4813-HQMGZ,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,90.25,743.75,No,0,76,4969,N/A,846,5,2
7579-KKLOE,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,91.25,6589.6,No,0,30,5529,N/A,163,8,24
8402-EIVQS,67,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,100.9,6733.15,No,0,31,4078,N/A,847,8,19
4947-DSMXK,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,97.7,3410.0,No,0,39,5789,N/A,1054,7,3
7245-NIIWQ,3,Yes,No,Fiber optic,No,No,No,No,No,No,69.85,199.85,No,0,40,4764,N/A,165,9,2
0002-ORFBO,9,Yes,No,DSL,No,Yes,No,Yes,Yes,No,65.6,593.3,No,0,65,2205,N/A,1346,5,20
3324-OIRTO,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,104.65,7288.4,No,0,74,6101,N/A,1347,7,9
5414-OFQCB,57,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,90.45,5229.8,No,0,24,5076,N/A,1348,1,17
4967-WPNCF,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,63.7,4464.8,No,0,46,4921,N/A,166,1,8
8552-OBVRU,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,104.5,5068.05,No,0,71,3847,N/A,1055,10,2
8499-BRXTD,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.1,401.85,No,0,57,5586,N/A,167,1,15
9154-QDGTH,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,104.3,4451.85,No,0,60,3927,N/A,1349,7,19
8197-BFWVU,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,93.25,6688.95,No,0,28,5197,N/A,1350,5,8
2577-GVSIL,35,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,73.45,2661.1,No,0,66,4719,N/A,1351,8,9
9367-OIUXP,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.7,73.05,No,0,76,4676,N/A,1352,1,5
6770-UAYGJ,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.25,1211.65,No,0,35,5616,N/A,1056,3,11
6463-HHXJR,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,100.5,7030.65,No,0,41,4080,N/A,168,3,21
7928-VJYAB,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,90.6,1020.2,No,0,65,2004,N/A,848,7,6
1187-WILMM,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,89.4,5597.65,No,0,80,5004,N/A,169,8,17
9776-OJUZI,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,95.45,6223.3,No,0,62,4168,N/A,1353,14,3
1306-RPWXZ,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.45,1024.65,No,0,20,4784,N/A,1354,2,22
3097-PYWXL,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.95,82.9,No,0,26,2951,N/A,1057,3,2
2266-SJNAT,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,109.15,7789.6,No,0,46,4807,N/A,171,5,12
0869-PAPRP,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,85.7,2067.0,No,0,23,3935,N/A,1355,15,7
4238-JSSWH,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,102.05,3452.55,No,0,35,3199,N/A,849,15,10
2972-YDYUW,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,94.7,5468.95,No,0,70,4507,N/A,172,9,18
1104-FEJAM,28,Yes,Yes,DSL,No,Yes,No,No,No,Yes,64.4,1802.15,No,0,48,2434,N/A,1058,7,6
2809-ILCYT,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,26.8,733.55,No,0,78,3428,N/A,850,5,20
5499-ECUTN,47,Yes,No,DSL,Yes,No,Yes,No,Yes,No,66.05,3021.45,No,0,73,3404,N/A,173,5,19
4981-FLTMF,57,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,65.2,3687.85,No,0,76,4491,N/A,1356,3,10
9121-PHQSR,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,85.05,1391.15,No,0,80,3739,N/A,1059,13,7
3113-IWHLC,5,Yes,No,DSL,Yes,No,Yes,No,No,No,55.8,274.35,No,0,69,2612,N/A,851,1,1
4277-BWBML,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.95,1322.85,No,0,56,5092,N/A,1357,7,21
0234-TEVTT,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,45.0,2196.3,No,0,21,5269,N/A,1060,3,12
4304-TSPVK,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,114.9,7843.55,No,0,77,5782,N/A,1358,5,21
1552-AAGRX,30,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,106.4,3211.9,No,0,35,5503,N/A,852,9,10
2637-FKFSY,3,Yes,No,DSL,No,No,No,No,No,No,46.1,130.15,No,0,39,4047,N/A,853,5,1
9796-MVYXX,14,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,39.7,692.35,No,0,47,3162,N/A,1359,14,11
7874-ECPQJ,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.05,85.5,No,0,57,4462,N/A,175,2,3
0020-INWCK,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,95.75,6849.4,No,0,26,4865,N/A,1360,3,17
7089-RKVSZ,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.4,203.95,No,0,35,2028,N/A,854,8,15
2683-JXWQQ,61,No,No phone service,DSL,Yes,No,Yes,No,No,No,33.6,2117.2,No,0,64,6495,N/A,1361,7,10
9548-ZMVTX,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,90.45,6565.85,No,0,35,4461,N/A,176,7,21
8739-XNIKG,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,84.0,424.75,No,0,54,4456,N/A,1362,9,2
9755-JHNMN,49,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,67.4,3306.85,No,0,66,5075,N/A,1363,9,21
3981-QSVQI,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.7,168.9,No,0,22,5498,N/A,1364,1,3
2789-HQBOU,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,80.35,253.8,No,0,51,4203,N/A,855,1,2
9424-CMPOG,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.6,197.4,No,0,65,4406,N/A,1365,7,11
5067-WJEUN,67,Yes,No,DSL,Yes,Yes,No,No,No,No,54.2,3838.2,No,0,57,6005,N/A,1366,7,8
3450-WXOAT,46,Yes,No,DSL,No,No,No,No,No,No,45.2,2065.15,No,0,75,3150,N/A,1367,1,7
9251-WNSOD,67,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,75.1,5064.45,No,0,25,4931,N/A,177,5,15
6974-DAFLI,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.7,1140.05,No,0,28,4888,N/A,1061,5,18
2616-UUTFK,33,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,72.75,2447.45,No,0,75,4959,N/A,1368,8,3
7064-JHXCE,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.05,1263.9,No,0,63,6444,N/A,856,7,22
7989-AWGEH,49,No,No phone service,DSL,Yes,No,No,No,No,Yes,39.2,1838.15,No,0,39,4810,N/A,178,7,2
4373-VVHQL,1,Yes,No,DSL,No,No,No,No,No,No,44.75,44.75,No,0,59,5479,N/A,1369,1,2
4559-UWIHT,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,82.65,1185.0,No,0,79,4965,N/A,1370,8,2
7268-IGMFD,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,93.9,1743.9,No,0,47,3728,N/A,1371,6,10
6650-BWFRT,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,117.15,8529.5,No,0,41,4743,N/A,1372,5,17
9570-KYEUA,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,99.25,6549.45,No,0,59,5213,N/A,857,1,22
6993-YGFJV,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,112.55,7806.5,No,0,52,5532,N/A,1373,8,8
2712-SYWAY,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.7,25.7,No,0,54,5249,N/A,1374,9,2
0730-BGQGF,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,90.3,6287.3,No,0,63,6291,N/A,1375,7,22
5498-IBWPI,66,Yes,No,DSL,No,No,No,Yes,No,No,49.4,3251.85,No,0,59,5232,N/A,858,3,19
9101-NTIXF,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.4,50.6,No,0,56,3954,N/A,179,1,5
0013-SMEOE,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,109.7,7904.25,No,0,26,5011,N/A,180,15,8
9314-QDMDW,11,Yes,No,DSL,No,Yes,No,No,Yes,No,61.25,729.95,No,0,58,2738,N/A,181,1,16
9308-ANMVE,47,Yes,No,DSL,Yes,Yes,No,No,No,No,55.3,2654.05,No,0,52,5491,N/A,1376,4,2
3413-DHLPB,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,103.75,5969.95,No,0,53,6237,N/A,182,7,3
7649-PHJVR,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.5,226.8,No,0,28,5825,N/A,1377,1,15
6114-TCFID,29,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,39.5,1082.75,No,0,29,5103,N/A,183,9,12
3787-TRIAL,21,No,No phone service,DSL,No,No,No,No,No,No,26.05,565.75,No,0,44,4302,N/A,1378,7,2
2573-GYRUU,48,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,91.05,4370.75,No,0,60,3594,N/A,1379,13,7
5156-UMKOW,3,No,No phone service,DSL,No,Yes,No,No,No,No,29.65,90.05,No,0,69,5880,N/A,1380,2,5
1247-QBVSH,43,Yes,No,DSL,No,Yes,No,No,No,No,50.2,2169.4,No,0,49,5284,N/A,1381,3,5
6734-GMPVK,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,105.3,550.6,No,0,66,4024,N/A,1382,1,6
9822-OAOVB,1,Yes,No,DSL,No,No,No,No,No,Yes,55.45,55.45,No,0,45,5286,N/A,1383,9,2
6161-ERDGD,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,85.45,6300.85,No,0,32,5280,N/A,1384,7,18
1226-JZNKR,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.8,160.05,No,0,51,5698,N/A,1385,5,18
7318-EIVKO,8,Yes,Yes,DSL,No,No,No,No,Yes,No,59.25,436.6,No,0,54,3003,N/A,1386,1,2
3771-PZOBW,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,90.7,1781.35,No,0,77,2927,N/A,1062,1,7
8231-BSWXX,71,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,79.05,5552.5,No,0,38,5466,N/A,184,1,19
6486-LHTMA,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,90.7,2835.5,No,0,34,2364,N/A,1387,15,16
4083-BFNYK,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,95.0,3591.25,No,0,71,5148,N/A,1388,15,12
7389-KBFIT,2,No,No phone service,DSL,No,Yes,No,No,No,No,30.25,63.75,No,0,61,4387,N/A,1063,3,1
7176-WIONM,12,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,49.85,617.15,No,0,24,2873,N/A,1389,5,3
5141-ZUVBH,9,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,93.0,870.25,No,0,40,2267,N/A,859,2,10
1089-HDMKP,11,Yes,No,DSL,No,Yes,No,Yes,No,No,54.55,601.25,No,0,40,4143,N/A,1390,11,2
7623-HKYRK,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.7,111.65,No,0,44,2276,N/A,1064,4,5
0310-SUCIN,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,84.8,6046.1,No,0,28,5643,N/A,1391,5,9
5197-PYEPU,42,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,94.45,3923.8,No,0,63,5643,N/A,860,3,19
6619-RPLQZ,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.85,892.15,No,0,32,2844,N/A,1392,3,11
3275-RHRNE,28,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,60.0,1682.05,No,0,80,2797,N/A,1393,7,19
3503-TYDAY,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,80.45,3398.9,No,0,35,5357,N/A,186,5,6
6901-GOGZG,60,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,84.95,4984.85,No,0,41,4104,N/A,861,4,14
7021-XSNYE,7,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,49.65,305.55,No,0,60,2750,N/A,187,7,22
9621-OUPYD,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.2,507.9,No,0,23,4129,N/A,188,5,9
8982-NHAVY,27,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,100.5,2673.45,No,0,50,5939,N/A,1394,1,9
4307-KWMXE,10,No,No phone service,DSL,No,Yes,No,Yes,No,No,35.75,389.8,No,0,59,2263,N/A,1395,1,6
0141-YEAYS,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,86.45,2401.05,No,0,77,5990,N/A,1065,14,3
2450-ZKEED,11,Yes,No,DSL,No,No,Yes,Yes,No,No,53.8,651.55,No,0,27,5899,N/A,1396,9,13
3694-DELSO,4,No,No phone service,DSL,Yes,No,No,No,Yes,No,38.55,156.1,No,0,40,3824,N/A,1066,7,4
3893-JRNFS,68,No,No phone service,DSL,No,No,Yes,No,No,Yes,39.9,2796.35,No,0,69,6270,N/A,862,1,3
9603-OAIHC,1,Yes,No,Fiber optic,No,No,No,No,No,No,70.05,70.05,No,0,51,2469,N/A,863,6,2
1133-KXCGE,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.1,407.05,No,0,55,2910,N/A,189,9,15
0142-GVYSN,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.3,511.25,No,0,68,5712,N/A,191,1,2
1049-FYSYG,17,No,No phone service,DSL,No,Yes,Yes,No,No,No,35.65,646.05,No,0,38,5977,N/A,192,5,7
8406-LNMHF,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,82.95,4903.15,No,0,61,5295,N/A,193,13,19
1821-BUCWY,30,Yes,No,DSL,Yes,No,Yes,No,No,No,55.65,1653.85,No,0,70,5445,N/A,864,1,24
0023-UYUPN,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.2,1306.3,No,0,61,4015,N/A,865,15,18
8314-DPQHL,9,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,50.8,463.6,No,0,47,5535,N/A,1397,1,15
1465-WCZVT,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.65,60.65,No,0,31,4943,N/A,1067,3,5
9481-SFCQY,14,Yes,No,DSL,No,No,Yes,No,Yes,No,59.8,824.85,No,0,51,5962,N/A,195,2,7
6360-SVNWV,31,Yes,No,Fiber optic,Yes,No,No,No,No,No,73.55,2094.65,No,0,39,2057,N/A,866,14,7
0567-GGCAC,7,Yes,No,DSL,Yes,Yes,Yes,No,No,No,61.4,438.9,No,0,71,2845,N/A,196,9,6
8884-MRNSU,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.9,329.75,No,0,63,3526,N/A,1398,8,13
2171-UDMFD,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.45,674.55,No,0,42,4363,N/A,1399,7,7
9050-IKDZA,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,81.5,162.55,No,0,59,4267,N/A,1400,14,5
9802-CAQUT,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,109.55,7887.25,No,0,27,5723,N/A,1401,3,22
0187-WZNAB,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,74.4,1972.35,No,0,57,4331,N/A,1402,3,5
1475-VWVDO,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,74.9,490.55,No,0,52,5335,N/A,1403,1,2
1357-MVDOZ,11,Yes,No,DSL,No,No,Yes,No,Yes,No,59.65,683.25,No,0,71,2136,N/A,1404,7,3
7602-MVRMB,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,110.45,8058.85,No,0,41,4754,N/A,1405,3,8
1197-BVMVG,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,74.45,294.45,No,0,50,4093,N/A,198,14,2
5406-KGRMX,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.55,1719.15,No,0,74,4555,N/A,867,9,23
5968-HYJRZ,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.55,1160.45,No,0,78,3629,N/A,199,7,11
5198-EFNBM,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,90.65,5199.8,No,0,23,5636,N/A,868,13,16
7516-GMHUV,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,105.05,5163.3,No,0,40,5324,N/A,1406,13,17
7140-ADSMJ,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.45,162.3,No,0,24,5624,N/A,1407,1,7
2230-XTUWL,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.55,883.35,No,0,68,5461,N/A,200,3,11
7706-YLMQA,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.7,1341.5,No,0,72,6072,N/A,201,9,13
2585-KTFRE,1,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,70.45,70.45,No,0,53,2706,N/A,202,4,3
7994-UYIVZ,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,85.65,659.45,No,0,72,2512,N/A,203,8,3
7717-BICXI,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.55,1205.05,No,0,47,4020,N/A,1408,7,11
6559-RAKOZ,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,97.95,4917.9,No,0,53,4301,N/A,1409,7,16
4716-MRVEN,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.0,599.3,No,0,65,4128,N/A,869,9,15
2143-LJULT,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.25,1733.15,No,0,32,5887,N/A,205,5,17
3200-MNQTF,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,70.9,4677.1,No,0,80,4361,N/A,1410,8,22
6164-HXUGH,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.85,119.3,No,0,31,5060,N/A,1411,3,5
5630-IXDXV,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,106.35,4849.1,No,0,74,3723,N/A,1412,9,2
0320-DWVTU,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,99.5,5424.25,No,0,23,4754,N/A,1068,9,11
9135-MGVPY,69,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,84.7,5878.9,No,0,70,5345,N/A,870,8,24
1212-GLHMD,3,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,86.05,244.85,No,0,37,2500,N/A,206,1,1
7878-JGDKK,4,Yes,No,DSL,No,No,No,No,No,No,44.55,220.75,No,0,45,2124,N/A,207,1,5
1088-AUUZZ,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,75.85,4261.2,No,0,52,5314,N/A,871,7,17
6614-YWYSC,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.0,1501.75,No,0,78,6421,N/A,1413,13,21
9588-OZDMQ,2,Yes,No,DSL,No,No,No,No,No,No,45.0,89.75,No,0,60,5225,N/A,209,5,2
6476-EPYZR,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.5,255.5,No,0,65,2891,N/A,1414,7,5
1174-FGIFN,28,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,90.45,2509.25,No,0,74,5823,N/A,210,3,16
6620-HVDUJ,24,Yes,No,DSL,Yes,Yes,No,Yes,No,No,60.45,1440.75,No,0,56,5095,N/A,1415,1,10
1032-MAELW,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,78.45,5333.35,No,0,67,5071,N/A,211,3,16
7641-TQFHN,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,100.55,3895.35,No,0,71,3124,N/A,1416,4,11
1552-TKMXS,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.35,869.9,No,0,69,2127,N/A,872,5,4
8622-ZLFKO,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,90.75,512.25,No,0,54,4297,N/A,1417,5,2
6188-UXBBR,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.25,814.75,No,0,25,4411,N/A,1069,5,19
2333-KWEWW,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.05,388.6,No,0,20,2782,N/A,214,1,22
5702-SKUOB,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.6,93.45,No,0,66,4580,N/A,873,5,5
1134-YWTYF,27,Yes,No,DSL,No,Yes,No,Yes,No,No,53.8,1389.85,No,0,66,2563,N/A,1418,8,2
6061-GWWAV,41,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,70.2,2894.55,No,0,56,5365,N/A,1070,4,15
0679-TDGAK,50,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,75.5,4025.6,No,0,21,5141,N/A,1419,7,18
6585-WCEWR,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.35,1354.4,No,0,41,4949,N/A,1420,7,23
9067-YGSCA,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,26.05,1856.4,No,0,21,4467,N/A,874,9,12
9067-SQTNS,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.6,926.0,No,0,44,2471,N/A,1421,7,13
1776-SPBWV,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.1,682.1,No,0,21,2272,N/A,1422,3,9
8735-SDUFN,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.3,1778.7,No,0,55,4397,N/A,1071,15,21
9668-PUGNU,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.5,1816.2,No,0,38,4058,N/A,215,8,14
9405-GPBBG,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,110.5,7069.25,No,0,64,5718,N/A,1072,9,17
1926-QUZNN,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.25,1841.2,No,0,36,4551,N/A,216,5,8
